PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Becker, RH; Zmijewski, KA; Crail, T				Becker, Richard H.; Zmijewski, Kirk A.; Crail, Todd			Seeing the forest for the invasives: mapping buckthorn in the Oak Openings	BIOLOGICAL INVASIONS												Landsat TM and ETM+ satellite images from 2001 to 2011 were used to map the extent and change of the invasive shrubs common and glossy buckthorn (Frangula alnus and Rhamnus cathartica) at Irwin Prairie State Nature Preserve (IPSNP), and throughout Oak Openings, a 1,500 km(2) region, located in NW Ohio, USA and SE Michigan near Lake Erie. In the Oak Openings, buckthorn directly threatens native biodiversity and habitat health of this globally rare ecosystem. Buckthorn that forms as dense shrub thicket in the understory is often obscured from satellite view by other canopy and is not spectrally dissimilar enough to be characterized using multispectral images. To address this, time series tasseled cap greenness images of land surface areas dominated by buckthorn thicket (which exhibit early leaf-out, late senescence) was used to identify areas covered by thicket with a heterogeneous background. A time series of vegetation index values was calculated from 49 Landsat images and combined with in-situ observations to define the land surface phenology of buckthorn thicket and other vegetation types. The phenological differences among land surfaces dominated by distinct vegetation types in the Oak Openings Region were used to map the extent of buckthorn thicket using a supervised classification method. Buckthorn thicket was identified in 0.43 % of the classified pixels (940 ha) in the 2007-2011 imagery and in 0.31 % (690 ha) of the 2001-2006 images. A Kappa test of the 2007-2011 classification yielded a value of 0.73 with 88 % overall accuracy of presence or absence of thicket based on 60 samples throughout the Oak Openings. The areal extent of buckthorn thicket increased by 39 % (255 ha) in the study area over the time period from 2001 to 2011.				Becker, Richard/A-9120-2010	Becker, Richard/0000-0003-2514-2040												1387-3547					FEB	2013	15	2					315	326		10.1007/s10530-012-0288-8								WOS:000313030500009						
J	Olea, PP; Mateo-Tomas, P				Olea, Pedro P.; Mateo-Tomas, Patricia			Assessing Species Habitat Using Google Street View: A Case Study of Cliff-Nesting Vultures	PLOS ONE												The assessment of a species' habitat is a crucial issue in ecology and conservation. While the collection of habitat data has been boosted by the availability of remote sensing technologies, certain habitat types have yet to be collected through costly, on-ground surveys, limiting study over large areas. Cliffs are ecosystems that provide habitat for a rich biodiversity, especially raptors. Because of their principally vertical structure, however, cliffs are not easy to study by remote sensing technologies, posing a challenge for many researches and managers working with cliff-related biodiversity. We explore the feasibility of Google Street View, a freely available on-line tool, to remotely identify and assess the nesting habitat of two cliff-nesting vultures (the griffon vulture and the globally endangered Egyptian vulture) in northwestern Spain. Two main usefulness of Google Street View to ecologists and conservation biologists were evaluated: i) remotely identifying a species' potential habitat and ii) extracting fine-scale habitat information. Google Street View imagery covered 49% (1,907 km) of the roads of our study area (7,000 km(2)). The potential visibility covered by on-ground surveys was significantly greater (mean: 97.4%) than that of Google Street View (48.1%). However, incorporating Google Street View to the vulture's habitat survey would save, on average, 36% in time and 49.5% in funds with respect to the on-ground survey only. The ability of Google Street View to identify cliffs (overall accuracy = 100%) outperformed the classification maps derived from digital elevation models (DEMs) (62-95%). Nonetheless, high-performance DEM maps may be useful to compensate Google Street View coverage limitations. Through Google Street View we could examine 66% of the vultures' nesting-cliffs existing in the study area (n = 148): 64% from griffon vultures and 65% from Egyptian vultures. It also allowed us the extraction of fine-scale features of cliffs. This World Wide Web-based methodology may be a useful, complementary tool to remotely map and assess the potential habitat of cliff-dependent biodiversity over large geographic areas, saving survey-related costs.				Mateo-Tomas, Patricia/L-8471-2014	Mateo-Tomas, Patricia/0000-0001-6762-9514												1932-6203					JAN 23	2013	8	1							e54582	10.1371/journal.pone.0054582								WOS:000314021500089	23355880					
S	Wang, L; Liu, SH; Wang, LZ; Liang, XJ		Hu, S; Ye, X		Wang, Li; Liu, Suhong; Wang, Lizhao; Liang, Xiaojia			Spatial Distribution of Crofton Weeds in Southwest China with MODIS NDVI of Long Time Series	2013 21ST INTERNATIONAL CONFERENCE ON GEOINFORMATICS (GEOINFORMATICS)	International Conference on Geoinformatics				21st International Conference on Geoinformatics (Geoinformatics)	JUN 20-22, 2013	Kai Feng, PEOPLES R CHINA	Henan Univ, Coll Environm & Planning, Minist Educ, Key Lab Geospatial Technol Middle & Lower Yellow River Reg, Int Assoc Chinese Profess Geograph Informat Sci, Henan Assoc Sci & Technol, IEEE Geoscience & Remote Sensing Soc, Henan Univ, Minist Educ, Key Res Inst Yellow River Civilizat & Sustainable Dev, Geograph Soc Henan Prov				Crofton weed, which was introduced to the southwest of China in the 1940s via the border between China and Burma, now has a seriously damaging effect on the biodiversity and the living environment in those regions, including Yunnan, Sichuan, Guizhou, Guangxi, Tibet, Chongqing, and Hubei. To help monitor this situation effectively, there have been many researches that utilize remote sensing images to identify the spread of Crofton weed. However, most of these researches found it difficult to identify Crofton weed because it is mixed and entangled with a large number of other vegetation. In our research, data processing includes three steps: 1) Retrieving the spectral feature values of Crofton weed at the different growth stages through long time regional sampling; 2) Comparing the NDVI of Crofton weeds, forests, crops, water bodies, residential areas in the typical sampling regions by using the time series data of remote sensing images; and finally, 3) Classifying the remote sensing images of the research regions according to the distinctive features of NDVI curves based on the time series data. The outcome of following these three data processing steps is a relatively accurate classification result, which produces a high-accuracy distribution map of the Crofton weed.																	2161-024X						2013																		WOS:000339361500094						
J	Kulloli, RN; Purohit, CS; Kumar, S; Jindal, SK; Rawat, K; Acharya, D				Kulloli, R. N.; Purohit, Chandan Singh; Kumar, Suresh; Jindal, S. K.; Rawat, K.; Acharya, D.			Distribution of Commiphora wightii (Arnt.) Bhand. in Rajasthan with Special Emphasis on its Conservation Planning in Arid Areas	VEGETOS												Commiphora wightii (Arnott) Bhand., commonly known as 'Guggal', is an important medicinal plant that has been categorized as threatened but International Union for Conservation of Nature (IUCN) has put it under data deficient (DD) category. Consequently, placing it in 'Data Deficient' category of IUCN requires detailed information on its spatial distribution and other related aspects. Hence we report here the results of our appraisal of Guggal in Rajasthan, using remote sensing and ground truthing. A base map of Guggal was prepared using Geographical Information System (GIS) open source software Quantum GIS, SAGA. Landsat ETM+ and ASTER GDEM (Advanced Space borne Thermal Emission and Reflection Radiometer Global Digital Elevation Model) Satellite Data were used. By clipping Aster GDEM Data with district boundary it was then provided color range to get elevation information. A digital elevation model of Rajasthan physiography was developed from ASTER and GDEM Data that has 30 m resolution. GIS layers of area of occurrences for Guggal plant and elevation were created. This map along with topographic sheets of 1:50000 were used for field traversing and ground truthing in 35 expeditions from 2009 to 2012. From the ground data, GPS data of longitude, latitude and altitude of each survey points were used in creating GIS layers in a 3D elevation map as also Guggal distribution and density map in 20 districts of Rajasthan. Results revealed that Guggal predominantly occurs in hilly and piedmonts zone. Its density was low in southeast Rajasthan (2-5 plants/ha) compared to western Rajasthan (8-10 plants/ha. In view of better vigour and survival in native sites in western Rajasthan's bioclimatic conditions, its ex-situ and in-situ conservation will be more successful in the districts of Jaisalmer, Barmer, Jalore and Jodhpur than in other areas.																	0970-4078	2092-7843					2013	26				SI		113	120		10.5958/j.2229-4473.26.2s.129                                                   								WOS:000335969200017						
S	Li, S; Wan, WC; Li, LW		Zhao, J; Iranpour, R; Li, X; Jin, B		Li, Su; Wan, Wenchao; Li, Luwen			Advances on Urban Impervious Surface Extraction Using Remote Sensing Data	ADVANCES IN ENVIRONMENTAL TECHNOLOGIES, PTS 1-6	Advanced Materials Research				2nd International Conference on Energy and Environmental Protection (ICEEP 2013)	APR 19-21, 2013	Guilin, PEOPLES R CHINA	Inner Mongolia Univ, Chinese Acad Sci, Res Ctr Eco Environm Sci, Key Lab Environm Biotechnol				Urban impervious surface is an artificial surface features of the city, affecting urban surface runoff, the hydrological cycle, water quality, local climate and biodiversity, is one of the important indicators of the modern urbanization and urban ecosystem monitoring. With the development of urban remote sensing, various resolution remote sensing images have been used in urban impervious surface extraction. In this paper, image source remote sensing image classification criteria focus on the application of the various resolution remote sensing image, application methods and applications; summary evaluation of the existing methods, finally pointed out the future prospects.																	1022-6680		978-3-03785-742-7				2013	726-731						4552	4557		10.4028/www.scientific.net/AMR.726-731.4552								WOS:000333767501392						
S	Papatheodoulou, AA; Michael, K; Greenwood, T; Klonis, P; Taylor, L; Kiriakou, I; Proteriotis, MR; Sergides, L; Ioannou, M; Viktora, M; Symons, N		Hadjimitsis, DG; Themistocleous, K; Michaelides, S; Papadavid, G		Papatheodoulou, Athina A.; Michael, Kyriaki; Greenwood, Timothy; Klonis, Panagiotis; Taylor, Lyndon; Kiriakou, Ismini; Proteriotis, Michael Rafael; Sergides, Lefkios; Ioannou, Manuel; Viktora, Marios; Symons, Nicholas			THE USE OF SATELLITE IMAGERY FOR THE IDENTIFICATION AND PROTECTION OF "IMPORTANT OAK AREAS"	FIRST INTERNATIONAL CONFERENCE ON REMOTE SENSING AND GEOINFORMATION OF THE ENVIRONMENT (RSCY2013)	Proceedings of SPIE				1st International Conference on Remote Sensing and Geoinformation of the Environment (RSCy)	APR 08-10, 2013	Paphos, CYPRUS	Cyprus Remote Sensing Soc, Cyprus Univ Technol, European Space Agcy, Cyprus Sci & Tech Chamber, Cyprus Meteorol Serv, Minist Commun & Works, Dept Elect Commun, Frederick Univ, European Space Agcy, Intergraph (SG&I) Italia LLC, Hexagon, Geosystems Hellas, Neapolis Univ				The successful implementation of habitat protection requires ecological and spatial monitoring of system dynamics. Data collection and mapping of habitats has been boosted by the rapid growth of remote sensing. An island-wide combined survey, focused on Aleppo oak (Q. infectoria) habitats, was undertaken using freely available on-line satellite imagery (Google Earth) and field inspection. The results of the survey, in combination with a weighting methodology, identified areas with high conservation value-Important Oak Areas (IOAs), for potential habitat protection. It is suggested that World Wide Web-based methodologies of habitat identification could be a complementary ecological and conservation tool for remote mapping and assessment of habitats over a broad spatial scale																	0277-786X		978-0-8194-9638-6				2013	8795								UNSP 879522	10.1117/12.2028893								WOS:000325475000074						
J	Buck, O; Klink, A; Millan, VG; Pakzad, K; Muterthies, A				Buck, Oliver; Klink, Adrian; Millan, Virginia Elena Garcia; Pakzad, Kian; Mueterthies, Andreas			Image Analysis Methods to Monitor Natura 2000 Habitats at Regional Scales - the MS.MONINA State Service Example in Schleswig-Holstein, Germany	PHOTOGRAMMETRIE FERNERKUNDUNG GEOINFORMATION												The Natura 2000 network of protected sites is one of the means to address the issue of biodiversity conservation in Europe. Protected under the habitat directive, EU member states have to undertake surveillance of habitats and species of community interest and report every six years on habitat range and distribution, conservation status and the future prospects of the habitats within and outside of protected sites. Remote sensing techniques have been applied successfully to monitor habitat changes relevant for Natura 2000 monitoring using multi-temporal satellite image data, but many challenges remain especially outside protected sites to assess the development of habitats over time. A flexible information layer concept was developed within the FP7 project MS.MONINA to address the complex task of monitoring natural habitats. In this paper the new approach to classify grassland land cover classes in Schleswig-Holstein, Germany, will be presented. Based on ecological parameters experts defined simple description models, which were used by image analysts to extract corresponding image features for four different grassland types. Information layer operators were defined to extract image features for subsequent classifications.																	1432-8364						2013		5					415	426		10.1127/1432-8364/2013/0188								WOS:000325507600002						
J	Albalawi, EK; Kumar, L				Albalawi, Eman K.; Kumar, Lalit			Using remote sensing technology to detect, model and map desertification: A review	JOURNAL OF FOOD AGRICULTURE & ENVIRONMENT												Desertification is a serious global environmental problem that affects many people directly in countries with semi-arid or arid climates. The causes of desertification are diverse and complicated, ranging from international economic activities to unsustainable land use practices of local communities. The consequence of desertification reduces the ability of the land to support life and decreases biodiversity. Natural processes and artificial forces initiate this process. Natural causes of desertification include climatic factors drought, and water or wind erosion. Human induced activities that can cause desertification include over-cultivation, overgrazing, deforestation, and poor water management. The aim of this paper is to analyse how remote sensing and GIS have been used to monitor desertification globally. Remote sensing has proven to be efficient in detecting desertification processes including changes in natural vegetation, land use, and soil. Multi-temporal coverage provided by satellite data facilitates the use of remote sensing imagery to monitor changes in land coverage and usage over time. Remote sensing data and GIS are critical for extracting reliable information important for assessing environmental changes and land quality in any given region. Various techniques in remote sensing combined with analytical methods such as NDVI or classification provide primary data that can be used to assess desertification processes. Several key indicators of the processes of desertification are identified where remote sensing can be used to detect, monitor, and map affected areas. Changing vegetation and land use, drought, soil, erosion, and urbanization are the most common indicators of desertification used by researchers. Results of studies can be used to make important management, environmental, and political decisions. Therefore, care, must be taken to use recent imagery, select the appropriate technique, and to include as much additional data as possible so that reliable and robust results are obtained.																	1459-0255	1459-0263					2013	11	2					791	797										WOS:000322219600001						
S	Xue, XH; Yuan, LY			IEEE	Xue Xing-hua; Yuan Long-yi			Study on the fluvial landscape patterns of upper Jingjiang segment, Yangtze River, using multi-temporal remote-sensing imageries	2013 FIFTH INTERNATIONAL CONFERENCE ON MEASURING TECHNOLOGY AND MECHATRONICS AUTOMATION (ICMTMA 2013)	International Conference on Measuring Technology and Mechatronics Automation				5th International Conference on Measuring Technology and Mechatronics Automation (ICMTMA)	JAN 16-17, 2013	Hong Kong, PEOPLES R CHINA	Cent S Univ, Harbin Engn Univ				The apparently spatial-temporal dynamics of fluvial landscape ecology make multi-temporal data critical for study in river corridor. As a geomorphologically active segment in the middle reach of Yangtze River, China, Jingjiang segment provides important ecologic functions for Yangtze River. Taking upper Jingjiang segment as an example and using Landsat ETM+ imageries respectively acquired in the high-water and low-flow periods of 2002, we aims to understand the usefulness of multi-temporal remote-sensing data for the study of fluvial landscape in middle reach of large alluvial river. Four types of first-level landscape and 10 subtypes of second-level landscape are extracted from imageries. Scale effect of the fluvial landscape of upper Jingjiang segment is addressed. Surface-connected channel forms the matrix of upper Jingjiang segment in all hydrologic periods. Isolated patches of river islands, which are large in size and long in edge length and have high contiguity, may have critical importance for the fluvial landscape of upper Jingjiang segment. Patches of channel bars are relatively small in size but abundant in number and have high connectance. Pool patches, which are small in size, abundant in number and irregular in shape, may be of particular importance for the fluvial landscape in low-flow period. Large changes of the landscape of upper Jingjiang segment within a hydrologic period are also clearly presented and reflect the effect of hydrological disturbance. Patches in low-flow period are smaller in size, more in number, longer in edge length and more irregular in shape than that in high-water period. The contagion, diversity and evenness of patches apparently increase in low-flow period.																	2157-1473		978-0-7695-4932-3				2013							1095	1102		10.1109/ICMTMA.2013.268								WOS:000320989700265						
J	Thompson, ID; Guariguata, MR; Okabe, K; Bahamondez, C; Nasi, R; Heymell, V; Sabogal, C				Thompson, Ian D.; Guariguata, Manuel R.; Okabe, Kimiko; Bahamondez, Carlos; Nasi, Robert; Heymell, Victoria; Sabogal, Cesar			An Operational Framework for Defining and Monitoring Forest Degradation	ECOLOGY AND SOCIETY												Forest degradation is broadly defined as a reduction in the capacity of a forest to produce ecosystem services such as carbon storage and wood products as a result of anthropogenic and environmental changes. The main causes of degradation include unsustainable logging, agriculture, invasive species, fire, fuelwood gathering, and livestock grazing. Forest degradation is widespread and has become an important consideration in global policy processes that deal with biodiversity, climate change, and forest management. There is, however, no generally recognized way to identify a degraded forest because perceptions of forest degradation vary depending on the cause, the particular goods or services of interest, and the temporal and spatial scales considered. Here, we suggest that there are types of forest degradation that produce a continuum of decline in provision of ecosystem services, from those in primary forests through various forms of managed forests to deforestation. Forest degradation must be measured against a desired baseline condition, and the types of degradation can be represented using five criteria that relate to the drivers of degradation, loss of ecosystem services and sustainable management, including: productivity, biodiversity, unusual disturbances, protective functions, and carbon storage. These criteria are not meant to be equivalent and some might be considered more important than others, depending on the local forest management objectives. We propose a minimum subset of seven indicators for the five criteria that should be assessed to determine forest degradation under a sustainable ecosystem management regime. The indicators can be remotely sensed (although improving calibration requires ground work) and aggregated from stand to management unit or landscape levels and ultimately to sub-national and national scales.				Nasi, Robert/A-3549-2015	Nasi, Robert/0000-0001-9739-3135												1708-3087						2013	18	2							20									WOS:000321257100023						
S	Huseyinoglu, MF; Salaeva, Z; Secgin, A; Allakhverdiev, SR; Allakhverdiev, KR		Allakhverdiev, KR		Huseyinoglu, M. F.; Salaeva, Z.; Secgin, A.; Allakhverdiev, S. R.; Allakhverdiev, K. R.			The possibility of using remote sensing technology of lidars for monitoring ecosystem health by detecting habitat condition	XIX INTERNATIONAL SYMPOSIUM ON HIGH-POWER LASER SYSTEMS AND APPLICATIONS 2012	Proceedings of SPIE				19th International Symposium on High-Power Laser Systems and Applications (HPLS&A)	SEP 10-14, 2012	Istanbul, TURKEY	TUBITAK Marmara Arastirma Merkezi, European Off Aerosp Res & Dev (EOARD), OSA, Quantel, Global Analitik, Mateck GmbH, Optomek, EZAN, Laser Syst, Edinburgh Photon, Opt m, Sci Res, Star Alliance, SPIE, AF Off Sci Res, USAF Res Lab				Since the emergence of laser and henceforth laser remote sensing in the 1960's, lidar (light detecting and ranging) technology has became a significant tool for the detection of various phenomena like wind direction and intensity, atmospheric temperature, urban and rural topography, forest fires, ocean planktonic development, and detection of various constituants such as tropospheric aerosols, stratospheric ozone, trace chemicals and etc. In 2009, a homemade multiwavelength Raman aerosol lidar (named MRC K09) was designed, developed and installed in the Scientific and Technological Research Council of Turkey (TUBITAK) Marmara Research Center (MRC), and since 21 February 2011, it has been accepted to EARLINET (European Aerosol Research Lidar Network). Since 2009, aerosol spatio-temporal distribution and microphysical properties have been investigated in the extremely industrialized vicinity [1,2]. MRC K09 lidar uses a Quantel Brilliant B Nd:YAG laser (1064 nm) with the second and third optical harmonics at 532 and 355 nm, and a homemade Newtonian 40 cm aperture 120 cm focal length telescope. It has 7 channel spectrum analyzer detecting: parallel and perpendicular polarizations at 355 nm, elastic signals at 532 and 1064 nm, Raman signal of molecular nitrogen at 387 nm and Raman signal of water vapor at 408 nm (excited with 355 laser line), and Raman signal for molecular nitrogen at 608 nm (excited with 532 nm laser line). In Spring 2010, preliminary applications for the determination of forest tree species and of forest health in the Black Sea Area using an aeroborne lidar in collaboration with Bartin University, Bartin, Turkey have been made. In early 2011, a fluorescence module utilizing a Princeton Instruments PI-MAX3 1024x256 resolution CCD camera with a Princeton Instruments Acton SP 2500 0.500 m Imaging Triple Grating Monochromator/Spectograph was connected to the MRC K09 lidar system, and the first remote measurements of chlorophyll from different types of trees were made. Figure 1 demonstrates the results of these measurements, which must be considered as preliminary and in the future, the measurements can be carried out by the lidar mounted on an aircraft to cover large spatial areas. One of the most important reasons for biodiversity loss, habitat loss and fragmentation can be monitored in large areas by aeroborne lidars and therefore the extent of the situation can be accessed precisely, faster and more efficiently. This paper aims to give a brief overview to show the possibility of detecting the detailed situations of the habitats on terrain surfaces using lidar technology by summarizing the successful examples which have been realized thus far in different types of ecosystems like savannas, forest and grasslands.																	0277-786X		978-0-8194-9455-9				2013	8677								UNSP 86771C	10.1117/12.2014217								WOS:000319867800048						
S	Peng, K		Xu, QJ; Ju, YH; Ge, HH		Peng, Kui			Urban Greenspace Distribution and Their Eco-service Valuation Evalutation for Yangtze River Delta	PROGRESS IN ENVIRONMENTAL SCIENCE AND ENGINEERING, PTS 1-4	Advanced Materials Research				2nd International Conference on Energy, Environment and Sustainable Development (EESD 2012)	OCT 12-14, 2012	Jilin, PEOPLES R CHINA	NE Dianli Univ, Shanghai Univ Elect Power				Urban greenspace is of the key importance to mitigate negatively environmental effects and balance urban ecology. This article got statistics and distributions of urban greenspaces for China's Yangtze River Delta by interpolating remote sensing imageries obtained in 2008 and 2009. Then, based on the greenspace statistics and regional characteristics, the eco-service valuation of the urban greenspaces were evaluated using empirical parameters and model. Among 18 types of eco-service statistics in this region, 7 types of them including SO2 absorb, CO2 sequestration and O-2 release, microclimate regulation, dust reduction, noise mitigation and sterilization, biodiversity maintain and cultural service were main eco-service functions.																	1022-6680		978-3-03785-550-8				2013	610-613		1-4				862	867		10.4028/www.scientific.net/AMR.610-613.862								WOS:000319792100176						
J	Srivastava, SK; King, L; Mitchell, C; Wiegand, A; Carter, RW; Shapcott, A; Russell-Smith, J				Srivastava, Sanjeev Kumar; King, Lee; Mitchell, Chris; Wiegand, Aaron; Carter, R. W.; Shapcott, Alison; Russell-Smith, Jeremy			Ecological implications of standard fire-mapping approaches for fire management of the World Heritage Area, Fraser Island, Australia	INTERNATIONAL JOURNAL OF WILDLAND FIRE												The characterisation of spatiotemporal fire patchiness is requisite for informing biodiversity conservation management in many landscape settings. Often, conservation managers are reliant on manually derived fire-history mapping products that delineate fire perimeters. An alternative standard approach concerns the application of remote sensing, typically using band combination indices obtained from relatively fine-scale imagery sensors. For Fraser Island, a World Heritage Area in subtropical, fire-prone eastern Australia, we contrast diagnostic fire-regime characteristics for different vegetation types over a 20-year period (1989-2008) as derived from historical manual, and remotely sensed, fire-mapping approaches. For the remote sensing component we adapt a commonly used approach utilising a differenced normalised burn ratio (dNBR) index derived from Landsat Thematic Mapper imagery. Manual mapping resulted in overestimation of fire-affected area (especially large fires) and fire frequency, whereas the dNBR procedure resulted in underestimation of fire-affected area under low fire-severity conditions, and overestimation of fire patchiness. Of significance for conservation management, (1) age class and related distributions for flammable vegetation types differed markedly between the two mapping approaches, (2) regardless, both methods demonstrated that substantial fuel loads had accumulated in flammable vegetation types by the end of the study period and (3) fuel age was shown to have a more significant effect than did seasonality on the incidence of very large (. 1000 ha) fires. The study serves as an introduction to ongoing research concerning the measurement and application of fire patchiness to conservation management in flammable eastern Australian vegetation types.				Srivastava, Sanjeev/J-6529-2012	Srivastava, Sanjeev/0000-0001-8402-6467; Carter, Rodney/0000-0003-3545-825X; Wiegand, Aaron/0000-0003-0809-9714												1049-8001						2013	22	3					381	393		10.1071/WF11037								WOS:000318798100012						
J	Munyati, C; Ratshibvumo, T; Ogola, J				Munyati, Christopher; Ratshibvumo, Thihanedzwi; Ogola, Jason			Landsat TM image segmentation for delineating geological zone correlated vegetation stratification in the Kruger National Park, South Africa	PHYSICS AND CHEMISTRY OF THE EARTH												Image classification approaches are widely used in mapping vegetation on remotely sensed images. Vegetation assemblages are equivalent to habitats. Whereas sub-pixel classification approaches potentially can produce more realistic, homogenous habitat maps, pixel-based hard classifier approaches often result in non-homogenous habitat zones. This salt-and-pepper habitat mapping is particularly a challenge on images of savannas, given the characteristic patchy texture of scattered trees and grass. Image segmentation techniques offer possibilities for homogenous habitat classification. This study aimed at establishing the extent to which established, field surveyed and geology-related vegetation types in South Africa's Kruger National Park (KNP) can be reproduced using image segmentation. Rain season Landsat TM images were used, selected to coincide with the peak in vegetation productivity, which was deemed the time of year when discrimination between key habitats in KNP is most likely to be successful. The multiresolution segmentation mode in eCognition 5.0 was employed, object classification accomplished using the nearest neighbour (NN) classifier, using object texture and training area mean values in the NN feature space. Compared to delineations of the vegetation types of KNP on a digital map of the vegetation zones that was tested, image segmentation successfully mapped the zones (overall accuracy 85.3%, K-boolean AND = 82.7%) despite slight shifts in the location of vegetation zone boundaries. Maximum likelihood classification (MLC) of the same images was only 37% accurate (K-boolean AND = 24.2%). Whereas the vegetation zones resulting from MLC were non-homogenous, with considerable spectral confusion among the vegetation zones, image segmentation produced more homogenous vegetation zones, comparably more useful for conservation management, because realistic and meaningful habitat maps are important in biodiversity conservation as input data upon which to base management decisions. Image segmentation appears to be a useful approach in mapping savanna vegetation. (C) 2009 Elsevier Ltd. All rights reserved.																	1474-7065						2013	55-57						1	10		10.1016/j.pce.2009.11.014								WOS:000317873800001						
J	Cornforth, WA; Fatoyinbo, TE; Freemantle, TP; Pettorelli, N				Cornforth, William A.; Fatoyinbo, Temilola E.; Freemantle, Terri P.; Pettorelli, Nathalie			Advanced Land Observing Satellite Phased Array Type L-Band SAR (ALOS PALSAR) to Inform the Conservation of Mangroves: Sundarbans as a Case Study	REMOTE SENSING												Mangroves are an important bulkhead against climate change: they afford protection for coastal areas from tidal waves and cyclones, and are among the most carbon-rich forests in the tropics. As such, protection of mangroves is an urgent priority. This work provides some new information on patterns of degradation in the Sundarbans, the largest contiguous mangrove forest in the world, which are home to more than 35 reptile species, 120 commercial fish species, 300 bird species and 32 mammal species. Using radar imagery, we contrast and quantify the recent impacts of cyclone Sidr and anthropogenic degradation on this ecosystem. Our results, inferred from changes in radar backscatter, confirm already reported trends in coastline retreat for this region, with areas losing as much as 200 m of coast per year. They also suggest rapid changes in mangrove dynamics for Bangladesh and India, highlighting an overall decrease in mangrove health in the east side of the Sundarbans, and an overall increase in this parameter for the west side of the Sundarbans. As global environmental change takes its toll in this part of the world, more detailed, regular information on mangroves' distribution and health is required: our study illustrates how different threats experienced by mangroves can be detected and mapped using radar-based information, to guide management action.				Fatoyinbo, Temilola/G-6104-2012	Fatoyinbo, Temilola/0000-0002-1130-6748												2072-4292					JAN	2013	5	1					224	237		10.3390/rs5010224								WOS:000315402400011						
J	Bargiel, D				Bargiel, D.			Capabilities of high resolution satellite radar for the detection of semi-natural habitat structures and grasslands in agricultural landscapes	ECOLOGICAL INFORMATICS												The loss of species is an ongoing process threatening the services provided by ecosystems for humanity. In agricultural areas, which globally occupy the largest areas, species diversity is strongly dependent on the farmers' management. If management allows for a landscape structure with many remnants of natural or semi-natural vegetation, the diversity and amount of flora and fauna is higher compared to intensive agricultural landscapes with large, continuous field parcels and a low crop variety. Knowledge of agricultural management is crucial for the development and monitoring of political strategies that aim to enhance or conserve species in agricultural areas. Remote sensing is a cost effective way to acquire this knowledge for large spatial areas with high temporal resolution. Since 2008, modern satellite-based radar sensors deliver images of unprecedented high quality. Since the acquisition of radar images is not restricted by atmospheric conditions, it is very capable of multitemporal classifications. In the presented study, possibilities for supervised multitemporal classification of non crop areas are investigated based on TerraSAR-X images and two different classifiers (Maximum Likelihood and Random Forest). The best results were achieved for the classification of woody structures where producer's accuracies are above 80%. Despite lower values for the other classes (flower strips 75%, grasslands 75.8% and herbaceous 57%), these classes are easily recognized. This is illustrated by different map examples. The presented results can contribute essentially to the monitoring, investigation and increasing of habitat structures in agricultural areas. (C) 2012 Elsevier B.V. All rights reserved.																	1574-9541					JAN	2013	13						9	16		10.1016/j.ecoinf.2012.10.004								WOS:000314258400002						
