PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Nie, D; Zhang, M; Lia, J		Bostater, CR; Neyt, X; Nichol, C; Aldred, O		Nie, D.; Zhang, M.; Li, J.			Investigation of electromagnetic backscattering from nearshore sea surfaces modulated by shoaling effect	REMOTE SENSING OF THE OCEAN, SEA ICE, COASTAL WATERS, AND LARGE WATER REGIONS 2016	Proceedings of SPIE				Conference on Remote Sensing of the Ocean, Sea Ice, Coastal Waters, and Large Water Regions	SEP 26-27, 2016	Edinburgh, SCOTLAND	SPIE																					0277-786X		978-1-5106-0402-5; 978-1-5106-0403-2				2016	9999								UNSP 999913	10.1117/12.2241327								WOS:000391353700027						
S	Bayat, B; Crespi, A; Ijspeert, A			IEEE	Bayat, Behzad; Crespi, Alessandro; Ijspeert, Auke			Envirobot: A Bio-Inspired Environmental Monitoring Platform	2016 IEEE/OES AUTONOMOUS UNDERWATER VEHICLES (AUV)	IEEE OES Autonomous Underwater Vehicles				IEEE/OES Autonomous Underwater Vehicles (AUV) Workshop	NOV 06-09, 2016	Univ  Tokyo, Inst Ind Sci, Tokyo, JAPAN	IEEE Ocean Engn Soc, IEEE Ocean Engn Soc, Japan Chapter, Minist Educ Culture Sports Sci & Technol, Soc Underwater Technol	Univ  Tokyo, Inst Ind Sci																				1522-3167		978-1-5090-2442-1				2016							381	386										WOS:000390848000064						
S	Karpatne, A; Khandelwal, A; Chen, X; Mithal, V; Faghmous, J; Kumar, V		Lassig, J; Kersting, K; Morik, K		Karpatne, Anuj; Khandelwal, Ankush; Chen, Xi; Mithal, Varun; Faghmous, James; Kumar, Vipin			Global Monitoring of Inland Water Dynamics: State-of-the-Art, Challenges, and Opportunities	COMPUTATIONAL SUSTAINABILITY	Studies in Computational Intelligence																												1860-949X		978-3-319-31858-5; 978-3-319-31856-1				2016	645						121	147		10.1007/978-3-319-31858-5_7	10.1007/978-3-319-31858-5							WOS:000387134900007						
B	Cao, K; Song, DR; Zhao, JH; Suo, AN			Destech Publicat Inc	Cao, Ke; Song, De-rui; Zhao, Jian-hua; Suo, An-ning			Environmental Change and Its Influence on Ecosystem Service Values in the Bohai Sea in China	2016 INTERNATIONAL CONFERENCE ON ENVIRONMENTAL SCIENCE AND ENGINEERING (ESE 2016)					International Conference on Environmental Science and Engineering (ESE)	APR 15-17, 2016	Guilin, PEOPLES R CHINA																								978-1-60595-343-4				2016							333	339										WOS:000389851900051						
S	Shao, HL; Xie, F; Liu, CY; Liu, ZH; Zhang, CX; Yang, G; Wang, JY		Larar, AM; Chauhan, P; Suzuki, M; Wang, J		Shao, Honglan; Xie, Feng; Liu, Chengyu; Liu, Zhihui; Zhang, Changxing; Yang, Gui; Wang, Jianyu			The dynamic monitoring of warm-water discharge based on the airborne high-resolution thermal infrared remote sensing data	MULTISPECTRAL, HYPERSPECTRAL, AND ULTRASPECTRAL REMOTE SENSING TECHNOLOGY, TECHNIQUES AND APPLICATIONS VI	Proceedings of SPIE				Conference on Multispectral, Hyperspectral, and Ultraspectral Remote Sensing Technology, Techniques and Applications VI	APR 04-07, 2016	Indian Soc Remote Sensing, New Delhi, INDIA	SPIE, Indian Space Res Org, Minist Earth Sci, Natl Aeronaut & Space Adm	Indian Soc Remote Sensing																				0277-786X		978-1-5106-0121-5				2016	9880								988029	10.1117/12.2227567								WOS:000389776100056						
S	Bakhanov, VV; Bogatov, NA; Ermoshkin, AV; Titov, VI; Zimin, AV		Frouin, RJ; Shenoi, SC; Rao, KH		Bakhanov, Victor V.; Bogatov, Nikolai A.; Ermoshkin, Alexei V.; Titov, Victor I.; Zimin, Alexei V.			Study on wind wave variability by inhomogeneous currents in the neighborhood underwater hill	REMOTE SENSING OF THE OCEANS AND INLAND WATERS: TECHNIQUES, APPLICATIONS, AND CHALLENGES	Proceedings of SPIE				Conference on Remote Sensing of the Oceans and Inland Waters - Techniques, Applications, and Challenges	APR 04-07, 2016	Indian Soc Remote Sensing, New Delhi, INDIA	SPIE, Indian Space Res Org, Minist Earth Sci, Natl Aeronaut & Space Adm	Indian Soc Remote Sensing								Zimin, Alexey/0000-0003-1662-6385												0277-786X		978-1-5106-0119-2				2016	9878								UNSP 98781D	10.1117/12.2224317								WOS:000389774100030						
S	Dev, PJ; Shanmugam, P		Frouin, RJ; Shenoi, SC; Rao, KH		Dev, Pravin Jeba; Shanmugam, P.			Determination of immersion factors for radiance sensors in marine and inland waters: A semi-analytical approach using refractive index approximation	REMOTE SENSING OF THE OCEANS AND INLAND WATERS: TECHNIQUES, APPLICATIONS, AND CHALLENGES	Proceedings of SPIE				Conference on Remote Sensing of the Oceans and Inland Waters - Techniques, Applications, and Challenges	APR 04-07, 2016	Indian Soc Remote Sensing, New Delhi, INDIA	SPIE, Indian Space Res Org, Minist Earth Sci, Natl Aeronaut & Space Adm	Indian Soc Remote Sensing								Dev, Pravin Jeba/0000-0002-0873-2367; Shanmugam, Palanisamy/0000-0002-5659-4464												0277-786X		978-1-5106-0119-2				2016	9878								UNSP 987803	10.1117/12.2223711								WOS:000389774100001						
S	Kulshreshtha, A; Shanmugam, P		Frouin, RJ; Shenoi, SC; Rao, KH		Kulshreshtha, Anuj; Shanmugam, Palanisamy			Estimation of Turbidity in Coastal Waters using Satellite Data	REMOTE SENSING OF THE OCEANS AND INLAND WATERS: TECHNIQUES, APPLICATIONS, AND CHALLENGES	Proceedings of SPIE				Conference on Remote Sensing of the Oceans and Inland Waters - Techniques, Applications, and Challenges	APR 04-07, 2016	Indian Soc Remote Sensing, New Delhi, INDIA	SPIE, Indian Space Res Org, Minist Earth Sci, Natl Aeronaut & Space Adm	Indian Soc Remote Sensing								Kulshreshtha, Anuj/0000-0002-5840-2761; Shanmugam, Palanisamy/0000-0002-5659-4464												0277-786X		978-1-5106-0119-2				2016	9878								UNSP 987805	10.1117/12.2223544								WOS:000389774100003						
S	Kumar, S; Kattamuri, HP; Agarwal, S		Frouin, RJ; Shenoi, SC; Rao, KH		Kumar, Shashi; Kattamuri, Hari P.; Agarwal, Shefali			Dark spot detection for characterization of marine surface slicks using PolSAR remote sensing	REMOTE SENSING OF THE OCEANS AND INLAND WATERS: TECHNIQUES, APPLICATIONS, AND CHALLENGES	Proceedings of SPIE				Conference on Remote Sensing of the Oceans and Inland Waters - Techniques, Applications, and Challenges	APR 04-07, 2016	Indian Soc Remote Sensing, New Delhi, INDIA	SPIE, Indian Space Res Org, Minist Earth Sci, Natl Aeronaut & Space Adm	Indian Soc Remote Sensing							KUMAR, SHASHI/G-6579-2016	KUMAR, SHASHI/0000-0002-2442-7143												0277-786X		978-1-5106-0119-2				2016	9878								UNSP 98780K	10.1117/12.2224415								WOS:000389774100010						
S	Luo, C; Hao, M; Li, Y; Tong, L		Weng, Q; Gamba, P; Xian, G; Chen, JM; Liang, S		Luo, Chengfeng; Hao, Minghui; Li, Yonghua; Tong, Lixia			Monitoring the changes of wetlands in the Source Region of Three Rivers with Remote Sensing Data from 1976 to 2013	2016 4rth International Workshop on Earth Observation and Remote Sensing Applications (EORSA)	International Workshop on Earth Observation and Remote Sensing Applications				4th International Workshop on Earth Observation and Remote Sensing Applications (EORSA)	JUL 04-06, 2016	Guangzhou, PEOPLES R CHINA	S China Normal Univ, S China Agr Univ, Guangzhou Univ, Beijing Univ Civil Engn & Architecture, Indiana State Univ, IEEE Geoscience & Remote Sensing Soc, Grp Earth Observat, Int Soc Photogrammetry & Remote Sensing, Natl Nat Sci Fdn China, Taylor & Francis Grp, CRC Press																					2380-8039		978-1-5090-1479-8				2016																		WOS:000389576700043						
S	Jiang, XP; Gao, ZQ; Shang, WT; Liu, CS; Sun, ZB		Gao, W; Chang, NB		Jiang, Xiaopeng; Gao, Zhiqiang; Shang, Weitao; Liu, Chaoshun; Sun, Zhibin			Implementation of Data Management and Analysis System for Marine Ranching	Remote Sensing and Modeling of Ecosystems for Sustainability XIII	Proceedings of SPIE				Conference on Remote Sensing and Modeling of Ecosystems for Sustainability XIII	AUG 31, 2016	San Diego, CA	SPIE																					0277-786X		978-1-5106-0341-7; 978-1-5106-0342-4				2016	9975								UNSP 99750R	10.1117/12.2236450								WOS:000389368700022						
S	Salvacao, N; Soares, CG		CastroSantos, L; DiazCasas, V		Salvacao, N.; Guedes Soares, C.			Resource Assessment Methods in the Offshore Wind Energy Sector	FLOATING OFFSHORE WIND FARMS	Green Energy and Technology																Salvacao, Nadia/0000-0001-6647-5314												1865-3529		978-3-319-27972-5; 978-3-319-27970-1				2016							121	141		10.1007/978-3-319-27972-5_7	10.1007/978-3-319-27972-5							WOS:000387308500008						
S	Jia, PH; Xia, Z; Yin, Y; Xue, Q		Clift, PD; Harff, J; Wu, J; Qui, Y		Jia, Peihong; Xia, Zhen; Yin, Yong; Xue, Qiao			Lingdingyang Bay, Pearl River Estuary (China): geomorphological evolution and hydrodynamics	RIVER-DOMINATED SHELF SEDIMENTS OF EAST ASIAN SEAS	Geological Society Special Publication																												0305-8719		978-1-86239-740-8				2016	429						171	184		10.1144/SP429.14								WOS:000388376800011						
B	Lermusiaux, PFJ; Lolla, T; Haley, PJ; Yigit, K; Ueckermann, MP; Sondergaard, T; Leslie, WG		Dhanak, MR; Xiros, NI		Lermusiaux, Pierre F. J.; Lolla, Tapovan; Haley, Patrick J., Jr.; Yigit, Konuralp; Ueckermann, Mattheus P.; Sondergaard, Thomas; Leslie, Wayne G.			Science of Autonomy: Time-Optimal Path Planning and Adaptive Sampling for Swarms of Ocean Vehicles	SPRINGER HANDBOOK OF OCEAN ENGINEERING																															978-3-319-16649-0; 978-3-319-16648-3				2016							481	497			10.1007/978-3-319-16649-0							WOS:000385959700024						
S	Sotomayor, A; Vidal, J; Medina, O; Manian, V			IEEE	Sotomayor, Alejandro; Vidal, Jesus; Medina, Ollantay; Manian, Vidya			Biodiversity Assessment in Coral Reef Benthic Habitats Using Hyperspectral Images	2016 WORLD AUTOMATION CONGRESS (WAC)	World Automation Congress				World Automation Congress (WAC)	JUL 31-AUG 04, 2016	PR																						2154-4824						2016																		WOS:000386618400002						
S	Tsekeri, A; Amiridis, V; Lopatin, A; Marinou, E; Kokkalis, P; Solomos, S; Engelmann, R; Baars, H; Wandinger, U; Ansmann, A; Schuttemeyer, D; Dubovik, O		Gross, B; Moshary, F; Arend, M		Tsekeri, Alexandra; Amiridis, Vassilis; Lopatin, Anton; Marinou, Eleni; Kokkalis, Panos; Solomos, Stavros; Engelmann, Ronny; Baars, Holger; Wandinger, Ulla; Ansmann, Albert; Schuttemeyer, Dirk; Dubovik, Oleg			APPLICATION OF THE GARRLIC ALGORITHM FOR THE CHARACTERIZATION OF DUST AND MARINE PARTICLES UTILIZING THE LIDAR-SUNPHOTOMETER SYNERGY	27TH INTERNATIONAL LASER RADAR CONFERENCE (ILRC 27)	EPJ Web of Conferences				27th International Laser Radar Conference (ILRC)	JUL 05-10, 2015	Natl Ocean & Atmospher Adm, Cooperat Remote Sensing Sci & Technol Ctr, New York City, NY	City Univ New York, City Coll	Natl Ocean & Atmospher Adm, Cooperat Remote Sensing Sci & Technol Ctr							Marinou, Eleni/K-5793-2013	Marinou, Eleni/0000-0003-2631-6057												2100-014X						2016	119								UNSP 23021	10.1051/epjconf/201611923021								WOS:000386726600215						
S	Liu, D; Zhou, YD; Yang, YY; Xu, PT; Cheng, ZT; Luo, J; Zhang, YP; Liu, Q; Liu, C; Shen, YB; Wang, KW; Bai, J			IEEE	Liu, Dong; Zhou, Yudi; Yang, Yongying; Xu, Peituo; Cheng, Zhongtao; Luo, Jing; Zhang, Yupeng; Liu, Qun; Liu, Chong; Shen, Yibing; Wang, Kaiwei; Bai, Jian			High-spectral-resolution lidar for ocean biological carbon pump studies	OCEANS 2016 - SHANGHAI	OCEANS-IEEE				OCEANS Conference	APR 10-13, 2016	Shanghai, PEOPLES R CHINA																						0197-7385		978-1-4673-9724-7				2016																		WOS:000386521800401						
S	Stewart, A; Ryden, F; Cox, R			IEEE	Stewart, Andrew; Ryden, Fredrik; Cox, Ryan			An Interactive Interface for Multi-Pilot ROV Intervention	OCEANS 2016 - SHANGHAI	OCEANS-IEEE				OCEANS Conference	APR 10-13, 2016	Shanghai, PEOPLES R CHINA																						0197-7385		978-1-4673-9724-7				2016																		WOS:000386521800064						
S	Yue, Q; Xu, W; Wang, HJ; Liu, L; Zhao, M; Hu, H; Yan, SQ; Feng, RY			IEEE	Yue Qi; Xu Wei; Wang Houjun; Liu Liang; Zhao Meng; Hu Heng; Yan Shuqing; Feng Ruoyan			Coastline investigation and evaluation and Natural Coastline Retention Rate estimation in Tangshan based on Marine Functional Zoning	OCEANS 2016 - SHANGHAI	OCEANS-IEEE				OCEANS Conference	APR 10-13, 2016	Shanghai, PEOPLES R CHINA																						0197-7385		978-1-4673-9724-7				2016																		WOS:000386521800236						
J	Wicaksono, P				Wicaksono, Pramaditya			Improving the accuracy of Multispectral-based benthic habitats mapping using image rotations: the application of Principle Component Analysis and Independent Component Analysis	EUROPEAN JOURNAL OF REMOTE SENSING																	Wicaksono, Pramaditya/0000-0001-5797-0284												2279-7254						2016	49						433	463		10.5721/EuJRS20164924								WOS:000385998900001						
S	Awak, DSHLMK; Gaol, JL; Subhan, B; Madduppa, HH; Arafat, D		Setiawan, Y; Prasetyo, LB; Siregar, IZ; Effendi, H		Awak, Dominggus Samuel H. L. M. K.; Gaol, Jonson Lumbar; Subhan, Beginer; Madduppa, Hawis H.; Arafat, Dondy			Coral reef ecosystem monitoring using remote sensing data: case study in Owi Island, Biak, Papua	2ND INTERNATIONAL SYMPOSIUM ON LAPAN-IPB SATELLITE (LISAT) FOR FOOD SECURITY AND ENVIRONMENTAL MONITORING	Procedia Environmental Sciences				2nd International Symposium on LAPAN-IPB Satellite (LISAT) for Food Security and Environmental Monitoring (LISAT-FSEM)	NOV 17-18, 2015	Bogor, INDONESIA	Bogor Agr Univ, Bogor Agr Univ, Directorate Res & Innovat, Bogor Agr Univ, Res & Community Serv Inst, Ctr Environm Res, Res & Community Serv Inst, Natl Inst Aeronaut & Space Indonesia									Lumban-Gaol, Jonson/0000-0001-8908-3161												1878-0296						2016	33						600	606		10.1016/j.proenv.2016.03.113								WOS:000385398700063						
S	Jakovels, D; Brauns, A; Filipovs, J; Taskovs, J; Fedorovicha, D; Paavel, B; Ligi, M; Kutser, T		Themistocleous, K; Hadjimitsis, DG; Michaelides, S; Papadavid, G		Jakovels, Dainis; Brauns, Agris; Filipovs, Jevgenijs; Taskovs, Juris; Fedorovicha, Dagnija; Paavel, Birgot; Ligi, Martin; Kutser, Tiit			Assessment of chlorophyll-a concentration in the Gulf of Riga using hyperspectral airborne and simulated Sentinel-3 OLCI data	FOURTH INTERNATIONAL CONFERENCE ON REMOTE SENSING AND GEOINFORMATION OF THE ENVIRONMENT (RSCY2016)	Proceedings of SPIE				4th International Conference on Remote Sensing and Geoinformation of the Environment (RSCy)	APR 04-08, 2016	Paphos, CYPRUS	Cyprus Remote Sensing Soc, Cyprus Univ Technol, European Space Agcy, Grp Earth Observat, DLR, NASA, Minist Commun & Works, Dept Elect Commun, ETEK, Agr Res Inst, Dept Meteorol, Neapolis Univ, Frederick Univ, Hellas Sat								Kutser, Tiit/H-1304-2015													0277-786X		978-1-62841-923-8				2016	9688								UNSP 96881G	10.1117/12.2242859								WOS:000385792200051						
S	Liu, D; Zhou, YD; Yang, YY; Cheng, ZT; Luo, J; Zhang, YP; Shen, YB; Wang, KW; Liu, C; Bai, J		Turner, MD; Kamerman, GW		Liu, Dong; Zhou, Yudi; Yang, Yongying; Cheng, Zhongtao; Luo, Jing; Zhang, Yupeng; Shen, Yibing; Wang, Kaiwei; Liu, Chong; Bai, Jian			High-spectral-resolution lidar for ocean ecosystem studies	LASER RADAR TECHNOLOGY AND APPLICATIONS XXI	Proceedings of SPIE				Conference on Laser Radar Technology and Applications XXI	APR 19-20, 2016	Baltimore, MD	SPIE																					0277-786X		978-1-5106-0073-7				2016	9832								UNSP 983214	10.1117/12.2224488								WOS:000385794300030						
S	Babu, MJ; Geetha, P; Soman, KP		Mathew, J; DasKrishna, D; Jose, J		Babu, M. Jocelyn; Geetha, P.; Soman, K. P.			MODIS-Aqua Data based Detection and Classification of Algal Blooms along the Coast of India using RLS Classifier	PROCEEDINGS OF THE 6TH INTERNATIONAL CONFERENCE ON ADVANCES IN COMPUTING AND COMMUNICATIONS	Procedia Computer Science				6th International Conference on Advances in Computing and Communications (ICACC)	SEP 06-08, 2016	Rajagiri Sch Engn & Technol, Kochi, INDIA		Rajagiri Sch Engn & Technol																				1877-0509						2016	93						424	430		10.1016/j.procs.2016.07.229								WOS:000383945000056						
S	Ulzurrun, EI; Martin, CG; Ruiz, JM		Rocha, A; Reis, LP; Cota, MP; Suarez, OS; Goncalves, R		Ibarrola Ulzurrun, Edurne; Gonzalo Martin, Consuelo; Marcello Ruiz, Javier			Analysis of Land and Marine Resources by processing High Resolution Satellite Images	2016 11TH IBERIAN CONFERENCE ON INFORMATION SYSTEMS AND TECHNOLOGIES (CISTI)	Iberian Conference on Information Systems and Technologies				11th Iberian Conference on Information Systems and Technologies (CISTI)	JUN 15-18, 2016	SPAIN	Asociac Iberica Sistemas Tecnologias Informac, Univ Las Palmas Gran Canaria																					2166-0727		978-989-98434-6-2				2016																		WOS:000382923300095						
S	Allik, TH; Ramboyong, L; Roberts, M; Walters, M; Soyka, TJ; Dixon, R; Cho, J		Hou, WW; Arnone, RA		Allik, Toomas H.; Ramboyong, Len; Roberts, Mark; Walters, Mark; Soyka, Thomas J.; Dixon, Roberta; Cho, Jay			Enhanced oil spill detection sensors in low-light environments	OCEAN SENSING AND MONITORING VIII	Proceedings of SPIE				Conference on Ocean Sensing and Monitoring VIII	APR 19-20, 2016	Baltimore, MD	SPIE																					0277-786X		978-1-5106-0068-3				2016	9827								UNSP 98270B	10.1117/12.2222064								WOS:000383238700010						
J	de Andres, M; Barragan, JM				de Andres, Maria; Manuel Barragan, Juan			Urban-Coastal Development. Study Method for Quantifying in a Global Scale	REVISTA DE ESTUDIOS ANDALUCES																													0212-8594	2340-2776					2016	33	1					64	83		10.12795/rea.2016.i33.04								WOS:000382985300004						
S	Bobkowska, K		Kurowska, A; Misiurewicz, J		Bobkowska, Katarzyna			Analysis of the objects images on the sea using Dempster-Shafer theory	2016 17TH INTERNATIONAL RADAR SYMPOSIUM (IRS)	International Radar Symposium Proceedings				17th International Radar Symposium (IRS)	MAY 10-12, 2016	Krakow, POLAND									Bobkowska, Katarzyna/Q-2254-2016	Bobkowska, Katarzyna/0000-0003-4968-3407												2155-5745		978-1-5090-2518-3				2016										10.1109/IRS.2016.7497280								WOS:000381801100017						
J	Kwiatkowska, EJ; Ruddick, K; Ramon, D; Vanhellemont, Q; Brockmann, C; Lebreton, C; Bonekamp, HG				Kwiatkowska, Ewa J.; Ruddick, Kevin; Ramon, Didier; Vanhellemont, Quinten; Brockmann, Carsten; Lebreton, Carole; Bonekamp, Hans G.			Ocean colour opportunities from Meteosat Second and Third Generation geostationary platforms	OCEAN SCIENCE																													1812-0784						2016	12	3					703	713		10.5194/os-12-703-2016								WOS:000379347400006						
J	Valente, A; Sathyendranath, S; Brotas, V; Groom, S; Grant, M; Taberner, M; Antoine, D; Arnone, R; Balch, WM; Barker, K; Barlow, R; Belanger, S; Berthon, JF; Besiktepe, S; Brando, V; Canuti, E; Chavez, F; Claustre, H; Crout, R; Frouin, R; Garcia-Soto, C; Gibb, S; Gould, R; Hooker, S; Kahru, M; Klein, H; Kratzer, S; Loisel, H; Mckee, D; Mitchell, BG; Moisan, T; Muller-Karger, F; O'Dowd, L; Ondrusek, M; Poulton, AJ; Repecaud, M; Smyth, T; Sosik, HM; Twardowski, M; Voss, K; Werdell, J; Wernand, M; Zibordi, G				Valente, Andre; Sathyendranath, Shubha; Brotas, Vanda; Groom, Steve; Grant, Michael; Taberner, Malcolm; Antoine, David; Arnone, Robert; Balch, William M.; Barker, Kathryn; Barlow, Ray; Belanger, Simon; Berthon, Jean-Francois; Besiktepe, Sukru; Brando, Vittorio; Canuti, Elisabetta; Chavez, Francisco; Claustre, Herve; Crout, Richard; Frouin, Robert; Garcia-Soto, Carlos; Gibb, StuartW.; Gould, Richard; Hooker, Stanford; Kahru, Mati; Klein, Holger; Kratzer, Susanne; Loisel, Hubert; Mckee, David; Mitchell, Brian G.; Moisan, Tiffany; Muller-Karger, Frank; O'Dowd, Leonie; Ondrusek, Michael; Poulton, Alex J.; Repecaud, Michel; Smyth, Timothy; Sosik, Heidi M.; Twardowski, Michael; Voss, Kenneth; Werdell, Jeremy; Wernand, Marcel; Zibordi, Giuseppe			A compilation of global bio-optical in situ data for ocean-colour satellite applications	EARTH SYSTEM SCIENCE DATA																Biblio, LOV/K-9251-2017; Brando, Vittorio/A-1321-2008; Valente, Andre/G-5244-2016; Ondrusek, Michael/F-5617-2010; Antoine, David/C-3817-2013; CLAUSTRE, Herve/E-6877-2011	Brando, Vittorio/0000-0002-2193-5695; Valente, Andre/0000-0002-8789-7038; Ondrusek, Michael/0000-0002-5311-9094; Antoine, David/0000-0002-9082-2395; CLAUSTRE, Herve/0000-0001-6243-0258; Gibb, Stuart/0000-0003-3882-338X; Sosik, Heidi/0000-0002-4591-2842; Smyth, Tim/0000-0003-0659-1422; Kratzer, Susanne/0000-0002-0992-7203												1866-3508	1866-3516					2016	8	1					235	252		10.5194/essd-8-235-2016								WOS:000378206900019						
J	Pitarch, J; Volpe, G; Colella, S; Krasemann, H; Santoleri, R				Pitarch, Jaime; Volpe, Gianluca; Colella, Simone; Krasemann, Hajo; Santoleri, Rosalia			Remote sensing of chlorophyll in the Baltic Sea at basin scale from 1997 to 2012 using merged multi-sensor data	OCEAN SCIENCE																													1812-0784						2016	12	2					379	389		10.5194/os-12-379-2016								WOS:000378176300004						
S	Shirshin, EA; Budylin, GB; Yakimov, BP; Voloshina, OV; Karabashev, GS; Evdoshenko, MA; Fadeev, VV		Genina, EA; Derbov, VL; Postnov, DE; Pravdin, AB; Larin, KV; Meglinski, IV; Tuchin, VV		Shirshin, Evgeny A.; Budylin, Gleb B.; Yakimov, Boris P.; Voloshina, Olga V.; Karabashev, Genrik S.; Evdoshenko, Marina A.; Fadeev, Victor V.			Optical researches for cyanobacteria bloom monitoring in Curonian Lagoon	SARATOV FALL MEETING 2015 THIRD INTERNATIONAL SYMPOSIUM ON OPTICS AND BIOPHOTONICS; AND SEVENTH FINNISH-RUSSIAN PHOTONICS AND LASER SYMPOSIUM (PALS)	Proceedings of SPIE				Saratov Fall Meeting / 3rd International Symposium on Optics and Biophotonics / 7th Finnish-Russian Photonics and Laser Symposium (PALS)	SEP 22-25, 2015	Saratov, RUSSIA	Russian Fdn Basic Res, Russian Acad Sci, SPIE, Opt Soc America, European Opt Soc LLC, SPE Nanostructed Glass Technol Ltd, Russian Technol Platforms, Med Future & Photon, Govt Russian Federat, RME INJECT LLC, SPE Fire Dance, Lomonosov Moscow State Univ, Int Laser Ctr, New Informat Technol, Volga Reg Ctr, Saratov State Univ,, Univ Oulu, Univ E Finland, Russian Acad Sci, Inst Biochemistry & Physiol Plants & Microorganisms, Saratov Penza IEEE Chapter, Saratov State Univ, OSA Student Chapter, Saratov State Univ, SPIE Student Chapter, Yuri Gagarin Saratov State Tech Univ, V I Razumovsky Saratov State Med Univ, Inst Precis Mech & Control, Inst Biochemistry & Physiol Plants & Microorganisms, Saratov State Univ, Int Res Educ Ctr Opt Technol Ind & Med Photon, Minist Educ & Sci, Res Educ Ctr Nonlinear Dynam & Biophys CRDF, Saratov State Univ, Res Educ Inst Opt Biophoton, N G Chernyshevsky Saratov State Univ																					0277-786X		978-1-5106-0226-7				2016	9917								99170V	10.1117/12.2239600								WOS:000378215300031						
J	Muckenhuber, S; Nilsen, F; Korosov, A; Sandven, S				Muckenhuber, S.; Nilsen, F.; Korosov, A.; Sandven, S.			Sea ice cover in Isfjorden and Hornsund, Svalbard (2000-2014) from remote sensing data	CRYOSPHERE																	Korosov, Anton/0000-0002-3601-1161												1994-0416	1994-0424					2016	10	1					149	158		10.5194/tc-10-149-2016								WOS:000377602600010						
S	Foster, R; McGilloway, A; Ottaviani, M; Carrizo, C; Gilerson, A; El-Habashi, A; Ahmed, S		Chenault, DB; Goldstein, DH		Foster, Robert; McGilloway, Anna; Ottaviani, Matteo; Carrizo, Carlos; Gilerson, Alex; El-Habashi, Ahmed; Ahmed, Sam			Retrieval of the polarized submarine light field from above surface measurements using polarimetric imaging	POLARIZATION: MEASUREMENT, ANALYSIS, AND REMOTE SENSING XII	Proceedings of SPIE				Conference on Polarization - Measurement, Analysis, and Remote Sensing XII	APR 18-19, 2016	Baltimore, MD	SPIE																					0277-786X		978-1-5106-0094-2				2016	9853								98530O	10.1117/12.2225111								WOS:000377707500018						
S	Rahnemoonfar, M; Dhakal, S		Chenault, DB; Goldstein, DH		Rahnemoonfar, Maryam; Dhakal, Shanti			Automatic oil spill detection on quad polarimetric UAVSAR imagery	POLARIZATION: MEASUREMENT, ANALYSIS, AND REMOTE SENSING XII	Proceedings of SPIE				Conference on Polarization - Measurement, Analysis, and Remote Sensing XII	APR 18-19, 2016	Baltimore, MD	SPIE																					0277-786X		978-1-5106-0094-2				2016	9853								985310	10.1117/12.2223966								WOS:000377707500029						
J	Li, SJ; Zhang, JQ; Mu, GY; Ha, S; Sun, CY; Ju, HY; Zhang, F; Chen, YA; Ma, QY				Li, Sijia; Zhang, Jiquan; Mu, Guangyi; Ha, Si; Sun, Caiyun; Ju, Hanyu; Zhang, Feng; Chen, Yanan; Ma, Qiyun			Optical Properties of Chromophoric Dissolved Organic Matter in the Yinma River Watershed and Drinking Water Resource of Northeast China	POLISH JOURNAL OF ENVIRONMENTAL STUDIES																													1230-1485	2083-5906					2016	25	3					1061	1073		10.15244/pjoes/61669								WOS:000377240700016						
S	Gutierres, F; Teodoro, AC; Reis, E; Neto, C; Costa, JC		Finkl, CW; Makowski, C		Gutierres, Francisco; Teodoro, Ana Claudia; Reis, Eusebio; Neto, Carlos; Costa, Jose Carlos			Remote Sensing Technologies for the Assessment of Marine and Coastal Ecosystems	SEAFLOOR MAPPING ALONG CONTINENTAL SHELVES: RESEARCH AND TECHNIQUES FOR VISUALIZING BENTHIC ENVIRONMENTS	Coastal Research Library															Gutierres, Francisco/L-5922-2017	Gutierres, Francisco/0000-0002-7991-7115; Neto, Carlos/0000-0003-0912-0255												2211-0577		978-3-319-25121-9; 978-3-319-25119-6				2016	13						69	104		10.1007/978-3-319-25121-9_3	10.1007/978-3-319-25121-9							WOS:000376129800004						
S	Paul, TT; Dennis, A; George, G		Finkl, CW; Makowski, C		Paul, Thankam Theresa; Dennis, A.; George, Grinson			A Review of Remote Sensing Techniques for the Visualization of Mangroves, Reefs, Fishing Grounds, and Molluscan Settling Areas in Tropical Waters	SEAFLOOR MAPPING ALONG CONTINENTAL SHELVES: RESEARCH AND TECHNIQUES FOR VISUALIZING BENTHIC ENVIRONMENTS	Coastal Research Library																												2211-0577		978-3-319-25121-9; 978-3-319-25119-6				2016	13						105	123		10.1007/978-3-319-25121-9_4	10.1007/978-3-319-25121-9							WOS:000376129800005						
